주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
305-2-000007,서신동,공영,노외,전라북도 전주시 완산구 당산로 56,전라북도 전주시 완산구 서신동 795,131,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,240,,현금,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.8316316,127.1150008,2019-06-28,6450000,전라북도
305-2-000038,서부신시가지 산마을오리정,공영,노외,전라북도 전주시 완산구 마전1길 12-3,전라북도 전주시 완산구 효자동3가 1647-10,34,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 52할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.821745,127.102946,2019-06-28,6450000,전라북도
305-2-000051,서부신시가지 전북경찰청옆,공영,노외,전라북도 전주시 완산구 마전3길 12,전라북도 전주시 완산구 효자동3가 1632-1,34,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 62할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.82381032,127.102945,2019-06-28,6450000,전라북도
305-2-000035,서부신시가지 마전,공영,노외,전라북도 전주시 완산구 문학대5길 31-3,전라북도 전주시 완산구 효자동3가 1610-8,44,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 51할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.827719,127.105126,2019-06-28,6450000,전라북도
305-2-000071,한옥마을 치명자산성지 옆,공영,노외,전라북도 전주시 완산구 바람쐬는길 133,전라북도 전주시 완산구 대성동 320-2,1000,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.803523,127.168529,2019-06-28,6450000,전라북도
305-2-000039,서부신시가지 보훈청,공영,노외,전라북도 전주시 완산구 바우배기1길 13-16,전라북도 전주시 완산구 효자동2가 1243-1,43,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 53할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.815245,127.103971,2019-06-28,6450000,전라북도
305-2-000040,서부신시가지 신한은행,공영,노외,전라북도 전주시 완산구 바우배기2길 27,전라북도 전주시 완산구 효자동2가 1237-8,32,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 54할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.816991,127.104914,2019-06-28,6450000,전라북도
305-2-000048,서부신시가지 예다움원룸,공영,노외,전라북도 전주시 완산구 배학5길 7,전라북도 전주시 완산구 효자동3가 1675-1,32,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 59할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.82063269,127.096154,2019-06-28,6450000,전라북도
305-2-000016,근영여고 앞,공영,노외,전라북도 전주시 완산구 백제대로 270,전라북도 전주시 완산구 중화산동2가 651-6,46,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.817146,127.123426,2019-06-28,6450000,전라북도
305-3-000074,화산체육관,공영,부설,전라북도 전주시 완산구 백제대로 310,전라북도 전주시 완산구 중화산동2가 45,343,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.821388,127.124264,2019-06-28,6450000,전라북도
305-2-000044,서부신시가지 엘드@,공영,노외,전라북도 전주시 완산구 범안1길 7-27,전라북도 전주시 완산구 효자동2가 1165-3,24,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 56할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.813169,127.109605,2019-06-28,6450000,전라북도
305-2-000045,서부신시가지 전주대원룸옆,공영,노외,전라북도 전주시 완산구 봉곡2길 17-4,전라북도 전주시 완산구 효자동3가 1725-1,17,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 57할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.812987,127.0950173,2019-06-28,6450000,전라북도
305-2-000023,색장동 만남의광장,공영,노외,전라북도 전주시 완산구 부남길 24,전라북도 전주시 완산구 색장동 583-14,68,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.788415,127.1934289,2019-06-28,6450000,전라북도
305-2-000017,이중본 뒤,공영,노외,전라북도 전주시 완산구 산월1길 10,전라북도 전주시 완산구 중화산동2가 644-3,33,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.812818,127.122035,2019-06-28,6450000,전라북도
305-2-000005,삼천2동,공영,노외,전라북도 전주시 완산구 상거마4길 24,전라북도 전주시 완산구 삼천동1가 632-5,194,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,240,,현금,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.796655,127.1217302,2019-06-28,6450000,전라북도
305-2-000056,서신동 서신지구대,공영,노외,전라북도 전주시 완산구 새터로 46,전라북도 전주시 완산구 서신동 940-2,28,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.835381,127.1114138,2019-06-28,6450000,전라북도
305-2-000050,서부신시가지 KBS옆,공영,노외,전라북도 전주시 완산구 석산1길 12,전라북도 전주시 완산구 효자동3가 1698-2,20,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 61할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.819999,127.1033151,2019-06-28,6450000,전라북도
305-2-000006,중화산2동,공영,노외,전라북도 전주시 완산구 신촌3길 28-4,전라북도 전주시 완산구 중화산동2가 486-2,89,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,500,15,250,,240,,현금,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.817318,127.115212,2019-06-28,6450000,전라북도
305-3-000075,완산수영장,공영,부설,전라북도 전주시 완산구 쑥고개로 366-7,전라북도 전주시 완산구 효자동2가 235-1,210,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.802606,127.106082,2019-06-28,6450000,전라북도
305-3-000013,한옥마을2,공영,부설,전라북도 전주시 완산구 어진길 30-10,전라북도 전주시 완산구 풍남동2가 44-1,175,기타,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,1000,15,500,,360,,현금+ 신용,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.8183037,127.152849,2019-06-28,6450000,전라북도
305-2-000057,고사동 전주영화제작소,공영,노외,전라북도 전주시 완산구 전주객사3길 22,전라북도 전주시 완산구 고사동 435-2,14,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.818312,127.1425492,2019-06-28,6450000,전라북도
305-2-000014,모악산,공영,노외,전라북도 전주시 완산구 중인1길 254,전라북도 전주시 완산구 중인동 1318-3,180,3,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.7578572,127.0867299,2019-06-28,6450000,전라북도
305-2-000052,서부신시가지 여명교회뒤,공영,노외,전라북도 전주시 완산구 척동4길 16-8,전라북도 전주시 완산구 효자동3가 1666-6,32,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 63할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.821679,127.101331,2019-06-28,6450000,전라북도
305-2-000029,태평동,공영,노외,전라북도 전주시 완산구 태진로 17,전라북도 전주시 완산구 태평동 209-1,24,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.8225845,127.137278,2019-06-28,6450000,전라북도
305-2-000001,오거리,공영,노외,전라북도 전주시 완산구 팔달로 217-21,전라북도 전주시 완산구 고사동 11-8,198,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,현금+ 신용,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2768,35.821232,127.1452081,2019-06-28,6450000,전라북도
305-2-000058,서서학동 주민자치센터,공영,노외,전라북도 전주시 완산구 팔달로 39-21,전라북도 전주시 완산구 서서학동 121-1,17,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.805569,127.149134,2019-06-28,6450000,전라북도
305-2-000006,KB은행,공영,노외,전라북도 전주시 완산구 홍산1길 4-13,전라북도 전주시 완산구 효자동2가 1156-1,67,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2767,35.8151391,127.1078241,2019-06-28,6450000,전라북도
305-2-000005,다은병원,공영,노외,전라북도 전주시 완산구 홍산2길 5-12,전라북도 전주시 완산구 효자동3가 1543-4,50,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2767,35.8151348,127.11019,2019-06-28,6450000,전라북도
305-2-000040,홍산라이브광장,공영,노외,전라북도 전주시 완산구 홍산남로 45-20,전라북도 전주시 완산구 효자동3가 1533-13,122,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2611,35.81641226,127.107681,2019-06-28,6450000,전라북도
305-2-000041,전주비보이광장,공영,노외,전라북도 전주시 완산구 홍산남로 83-17,전라북도 전주시 완산구 효자동3가 1538-9,124,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2611,35.81643505,127.1103468,2019-06-28,6450000,전라북도
305-2-000042,서부신시가지 롯데마트뒤,공영,노외,전라북도 전주시 완산구 홍산북로 13,전라북도 전주시 완산구 효자동2가 1229-2,42,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 55할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.817565,127.1033007,2019-06-28,6450000,전라북도
305-2-000007,농협중앙회,공영,노외,전라북도 전주시 완산구 홍산북로 53,전라북도 전주시 완산구 효자동3가 1529-13,51,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2767,35.8175961,127.1078265,2019-06-28,6450000,전라북도
305-2-000008,도청옆,공영,노외,전라북도 전주시 완산구 홍산북로 75,전라북도 전주시 완산구 효자동3가 1530-7,46,1,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,300,6000,45000,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 50퍼센트 할인, 국가보훈대상자 면제(1일3시간이내,초과분 50퍼센트 경감)",전라북도 전주시 전주시설관리공단,063-239-2767,35.8175927,127.1101946,2019-06-28,6450000,전라북도
305-2-000047,서부신시가지 서곡방면,공영,노외,전라북도 전주시 완산구 황강서원1길 7,전라북도 전주시 완산구 효자동3가 1589-6,28,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,유료,30,600,15,300,,300,,신용카드,"경차, 장애인, 저공해, 다자녀, 전주시 장기기증 등록증, 전주시 의사상자 증서, 전주시 병역명문가증 58할인, 국가보훈대상자 면제",전라북도 전주시 전주시설관리공단,063-239-2614,35.828448,127.097802,2019-06-28,6450000,전라북도
305-2-000055,정읍.고창방면 만남의광장,공영,노외,전라북도 전주시 완산구 효자동2가 925-1,전라북도 전주시 완산구 효자동2가 925-1,84,2,미시행,평일+토요일+공휴일,0:00,0:00,0:00,0:00,0:00,0:00,무료,0,0,,,,,,,,전라북도 전주시 전주시설관리공단,063-239-2614,35.801807,127.092018,2019-06-28,6450000,전라북도
